0:0,0,0,0,0,0,0,0,0
1:0.7067264226306746,21.868492933484898,0.94002155327378,0.772754435653762,0.7218766473337515,1.0592950603879419,0.7897471388454043,0.8730574863700261,0.6740897272305563
2:0,0,0,0,0,0,0,0,0
3:0,0,0,0,0,0,0,0,0
4:1.1867481182822797,1.2589269084569927,1.323648772122962,22.359423855333464,1.1654622205304144,0.11662111581963068,1.1916513769416013,1.7156712602502784,0.49583504437214587
5:22.717473172494433,3.2225074759732326,0.6509620648699252,2.4454489416762155,3.7898817285823867,1.794547972195904,3.9849752491284915,1.671186407735846,4.016584949405848
6:0.6852794680957942,21.44197691309572,0.6061866543590179,-1.2507909524278922,0.6817324621907116,-0.9879183109260707,-1.5435468652775324,-1.4434294478358236,-1.0405292020091736
7:0,0,0,0,0,0,0,0,0
8:-0.06927486014212575,-0.031936887714000384,-0.06624264545480621,0.5302584632496826,-0.055402522162981006,-0.07607459815612469,13.951622805293525,0.05612830258492845,-0.07579726596229726
9:1.8307390837564748,0.20937874747793822,0.88068591314096,21.52413640155278,0.9086724020229192,-0.23214077930823132,0.9453371992177271,0.7806379610647713,0.856327398421141
10:0,0,0,0,0,0,0,0,0
11:8.937773965411512,-0.6104792161221864,-0.5764047869170629,-0.8103354230386517,-0.5731345855800971,-0.5623569733697779,-0.5315190917479183,-0.5601969817191262,-0.6430009516623452
12:0,0,0,0,0,0,0,0,0
13:-0.3358257192780739,-1.5002057400409468,-1.9068355734095745,19.340378742597935,-0.37086388473932513,-1.343721105762357,-0.4534449986235008,-0.5071814021183022,-0.3582773808159074
14:0,0,0,0,0,0,0,0,0
15:0,0,0,0,0,0,0,0,0
16:0,0,0,0,0,0,0,0,0
17:-1.5297204859656715,-1.9719021536864823,-2.2450466757990837,15.762004481516232,-1.5572414631198013,-1.9409130953762441,-1.5457563034116997,-1.6478108641232367,-1.5527727457500717
18:0,0,0,0,0,0,0,0,0
19:0,0,0,0,0,0,0,0,0
20:0,0,0,0,0,0,0,0,0
21:0,0,0,0,0,0,0,0,0
22:-1.3833339817354997,-1.3835899581760653,-1.3854104543768475,1.7555863826613303,-1.3885950386649066,-1.3847431118527802,-1.3656776721931845,-1.3770709303893902,-1.3821397480116682
23:0,0,0,0,0,0,0,0,0
24:0.773185993343079,0.7698643360774398,0.7440105422369329,0.6494614892940859,0.7824669129399999,1.0606208513371436,0.7179094146955959,21.927952239552543,1.0673290497981194
25:0,0,0,0,0,0,0,0,0
26:0,0,0,0,0,0,0,0,0
27:0,0,0,0,0,0,0,0,0
28:1.9446871200398264,1.9048940193395667,1.9462050140952925,1.6377139889912729,2.135376410499921,0.3453429335532296,22.574933609625987,2.3264405049969183,0.9239177962319756
29:2.1104565761263303,2.6659046267146045,0.4565058471900005,22.67045575489445,3.242138385161914,1.1260644970836937,3.278161403462178,0.2413223594650674,3.2663067096710536
30:0,0,0,0,0,0,0,0,0
31:0,0,0,0,0,0,0,0,0
32:-0.07590691775108446,-0.07354441679465187,-0.0621706646490461,0.5456695001734498,-0.06472595859705119,-0.052669871374013966,13.221303028181817,0.07331895102811567,-0.077374699363239
33:21.309925920595436,0.1937843423767503,0.7208749176360756,2.5890764597182514,0.7437288716192361,-0.27216859687776024,0.7351280339030382,0.7670720937062148,0.7704989556494622
34:-1.033860754038602,-1.0330024294405826,-1.039966640331328,12.986937044261907,-1.0101772270416616,-1.402062248072922,-1.2977807397358936,-1.2882402770462325,-1.0353075748063663
35:0,0,0,0,0,0,0,0,0
36:0,0,0,0,0,0,0,0,0
37:-0.463519067404879,-1.5882492105589165,-1.9402056380358983,19.176120179450166,-0.4438835930721923,-1.322200028811776,-0.39608190015610467,-0.41101726356563023,-0.42400982952890115
38:0,0,0,0,0,0,0,0,0
39:0,0,0,0,0,0,0,0,0
40:0,0,0,0,0,0,0,0,0
