131:0,0,0,0,0,0,0,0,0
132:0,0,0,0,0,0,0,0,0
133:0,0,0,0,0,0,0,0,0
134:0,0,0,0,0,0,0,0,0
135:0,0,0,0,0,0,0,0,0
136:0,0,0,0,0,0,0,0,0
137:0,0,0,0,0,0,0,0,0
138:0,0,0,0,0,0,0,0,0
139:0,0,0,0,0,0,0,0,0
140:0,0,0,0,0,0,0,0,0
141:0,0,0,0,0,0,0,0,0
142:0,0,0,0,0,0,0,0,0
143:0,0,0,0,0,0,0,0,0
144:0,0,0,0,0,0,0,0,0
145:0,0,0,0,0,0,0,0,0
146:0,0,0,0,0,0,0,0,0
147:0,0,0,0,0,0,0,0,0
148:0,0,0,0,0,0,0,0,0
149:0,0,0,0,0,0,0,0,0
150:0,0,0,0,0,0,0,0,0
151:0,0,0,0,0,0,0,0,0
152:0,0,0,0,0,0,0,0,0
153:0,0,0,0,0,0,0,0,0
154:0,0,0,0,0,0,0,0,0
155:0,0,0,0,0,0,0,0,0
156:0,0,0,0,0,0,0,0,0
157:0,0,0,0,0,0,0,0,0
158:0,0,0,0,0,0,0,0,0
159:0,0,0,0,0,0,0,0,0
160:0,0,0,0,0,0,0,0,0
161:0,0,0,0,0,0,0,0,0
162:-0.079809604806427,-0.07056594427459716,-0.08485596967543252,-0.08828613282942317,-0.06761706911206034,-0.2471518414920263,-0.08192825919244047,1.9871073442977536,-0.07428841832020441
163:0.17040581998862697,-0.07186822212424078,0.29102850412077746,0.20341837062189594,0.24730198570330147,0.1455021571311168,0.09511679382581863,28.337502183935214,0.13725980071924807
164:0,0,0,0,0,0,0,0,0
165:0.6197286854544735,58.01494927707622,0.5491544453364088,0.4556919015469183,0.3273734210187861,0.5375919494287,0.4142251176577339,-0.0645982550996402,0.3899100007537051
166:-0.1560069778486064,35.26706020580795,-0.005700670709381548,-0.10644951772168613,-0.06318936958870074,-0.9890278891167064,-0.06825061269213266,-0.27481119338073734,-0.07021112569381913
167:-0.3635588424919558,19.065836764436654,-0.4168777365746919,-0.3752109652737836,-0.40088686661979744,-0.36323128477352346,-0.3705846041109949,-0.3922928065094277,-0.38359101866300627
168:-1.8464375058750329,6.299442650393903,-1.8429698115949085,-1.849528704856387,-1.84533972186761,-1.8542436215169693,-1.844685954594117,-1.8650534677326767,-1.8444141810285586
169:-1.2578552367630995,-1.2143996010186735,-1.2586024710692765,-1.2581469334817108,-1.2581565555602658,-1.2594707628008457,-1.2582207849520881,-1.260281284077676,-1.2590265902597422
170:-1.6709231851218362,-1.679380365621836,-1.6699547960593186,-1.6701778214342833,-1.6716406690286603,-1.6696286745947801,-1.6708931501349449,-1.6694414116222351,-1.6776664957121172
171:0,0,0,0,0,0,0,0,0
172:0,0,0,0,0,0,0,0,0
173:1.7407554295193255,-1.3062543497202663,1.364448916677838,67.23388340926016,1.5041344839630586,0.015417219424342037,1.3113511127691395,-1.1930735992619919,1.4297304766374181
174:0,0,0,0,0,0,0,0,0
175:0,0,0,0,0,0,0,0,0
176:0,0,0,0,0,0,0,0,0
177:-4.671296082089337,-4.684069355341482,-4.69014610920966,-1.3163163848688402,-4.687517900428852,-4.716448277016696,-4.670614724530593,-4.693898176971719,-4.6859649155578
178:0,0,0,0,0,0,0,0,0
179:0,0,0,0,0,0,0,0,0
180:0,0,0,0,0,0,0,0,0
181:0,0,0,0,0,0,0,0,0
182:-0.04755224885885382,-2.214240624713369,-0.19880831675407157,48.086507503992564,-0.396408532481547,-0.5927025048304335,-0.31275925703827634,-2.0470196742342956,-0.22258306332521838
183:0,0,0,0,0,0,0,0,0
184:0,0,0,0,0,0,0,0,0
185:0,0,0,0,0,0,0,0,0
186:0,0,0,0,0,0,0,0,0
187:0,0,0,0,0,0,0,0,0
188:0,0,0,0,0,0,0,0,0
189:0,0,0,0,0,0,0,0,0
190:0,0,0,0,0,0,0,0,0
191:-1.3607174743341053,-2.8266968585933485,-1.3535047545158998,33.03331102984768,-1.2737644649963389,-1.416974805372804,-1.3776070939850684,-2.665825347151557,-1.3003224282379338
192:0,0,0,0,0,0,0,0,0
193:0,0,0,0,0,0,0,0,0
194:0,0,0,0,0,0,0,0,0
195:0,0,0,0,0,0,0,0,0
196:0,0,0,0,0,0,0,0,0
197:0,0,0,0,0,0,0,0,0
198:0,0,0,0,0,0,0,0,0
199:0,0,0,0,0,0,0,0,0
200:-3.6798202085435108,-3.8482670906833114,-3.681980777092286,19.650806049027807,-3.702301558652805,-3.7922419101483156,-3.71603079564,-3.7624070714361086,-3.688477300824541
201:0,0,0,0,0,0,0,0,0
202:0,0,0,0,0,0,0,0,0
203:0,0,0,0,0,0,0,0,0
204:0,0,0,0,0,0,0,0,0
205:0,0,0,0,0,0,0,0,0
206:0,0,0,0,0,0,0,0,0
207:0,0,0,0,0,0,0,0,0
208:0,0,0,0,0,0,0,0,0
209:-4.481440387096472,-4.5037928156859595,-4.487721291650833,3.2305232270054614,-4.4920477207726295,-4.487358306211508,-4.492497889430645,-4.4839986444603035,-4.480659429178925
210:0,0,0,0,0,0,0,0,0
211:0,0,0,0,0,0,0,0,0
212:0,0,0,0,0,0,0,0,0
213:0,0,0,0,0,0,0,0,0
214:0,0,0,0,0,0,0,0,0
215:0,0,0,0,0,0,0,0,0
216:0,0,0,0,0,0,0,0,0
217:0,0,0,0,0,0,0,0,0
218:-5.768816430583257,-5.776420421284714,-5.770675442362595,-5.338587701302204,-5.767634634954227,-5.76829115005996,-5.76894295938924,-5.767813279884486,-5.767524977940224
219:0,0,0,0,0,0,0,0,0
220:0,0,0,0,0,0,0,0,0
221:0,0,0,0,0,0,0,0,0
222:0,0,0,0,0,0,0,0,0
223:0,0,0,0,0,0,0,0,0
224:0,0,0,0,0,0,0,0,0
225:0,0,0,0,0,0,0,0,0
226:0,0,0,0,0,0,0,0,0
227:-3.2801678014043,-3.2818227067025845,-3.2801045275831906,-3.2813431205762753,-3.28007689339911,-3.2795873593092506,-3.2813406661978872,-3.278911281843873,-3.2788271815935643
228:0,0,0,0,0,0,0,0,0
229:0,0,0,0,0,0,0,0,0
230:0,0,0,0,0,0,0,0,0
231:0,0,0,0,0,0,0,0,0
232:0,0,0,0,0,0,0,0,0
233:0,0,0,0,0,0,0,0,0
234:0,0,0,0,0,0,0,0,0
235:0,0,0,0,0,0,0,0,0
236:-2.4593454596018574,-2.4570847099548034,-2.459437835328785,-2.457074371052408,-2.4573467167543748,-2.4594618616039097,-2.4579950640231707,-2.4570345888522307,-2.461129963182426
237:0,0,0,0,0,0,0,0,0
238:0,0,0,0,0,0,0,0,0
239:0,0,0,0,0,0,0,0,0
240:0,0,0,0,0,0,0,0,0
241:0,0,0,0,0,0,0,0,0
242:0,0,0,0,0,0,0,0,0
243:-0.13438250544653735,-0.13827723893421595,-0.13437551587130397,-0.13423203739126113,-0.13435066812712831,-0.554047389890996,-0.13599130874104615,0.17792137277005934,-0.13368815710381932
244:-0.0621555382994381,-0.1150392628633729,-0.0438860205650341,-0.053588309923977874,-0.052946034158476485,-0.05365471937568214,-0.05328860697869348,6.087730108973993,-0.046020747094695974
245:0.49003547350373344,-0.05608249091673363,0.6579258976735323,0.6671549681756682,0.5570090227252014,-0.4920724601124291,0.4973163396640811,46.06631493914881,0.43629183926841736
246:0,0,0,0,0,0,0,0,0
247:1.4076878262379238,65.28725962556014,1.1321562691145262,0.9908801195801733,1.1118410255543556,-0.9263995701511595,1.0521150209680465,0.006903816425574378,1.1110133787063814
248:-0.0001978130628369169,35.415801870938594,-0.006342309042220292,0.014179657624516258,0.015367913827515591,-0.03423726391213356,-0.02425944776238683,-0.21202696088099984,0.01032044086713274
249:-0.20517035882290963,10.585155126027683,-0.20106025098576893,-0.21613223730680467,-0.20529430774281038,-1.0822752092272192,-0.22638649498113406,-0.2545075341606766,-0.20809665948587863
250:-0.45259312789395323,-0.152641010000606,-0.44941948608098203,-0.45043376193092427,-0.45077644505785314,-0.45227408013708487,-0.4496453138147858,-0.4516521915976354,-0.4495285760465191
251:-0.9379596630507162,-0.9369816048336311,-0.9381598047986529,-0.9369179319608522,-0.9393635410117785,-1.3163353157456594,-0.9375399318653461,-0.9364014604946856,-0.9374110093854017
252:0,0,0,0,0,0,0,0,0
253:-0.6312132906263795,-0.9422935190911322,-0.6298430881672251,-0.6307722709939881,-0.6294856802529205,-0.6292065965131896,-0.6297319083894862,-0.7172965829552868,-0.6287642047263924
254:0,0,0,0,0,0,0,0,0
255:0,0,0,0,0,0,0,0,0
256:0,0,0,0,0,0,0,0,0
257:-6.088335769592255,0.48579981729751015,-6.095358905916605,-6.088746281637412,-6.090783922016389,-6.1064048659441195,-6.094495461671027,-6.130162906118939,-6.093202967196138
258:0,0,0,0,0,0,0,0,0
259:0,0,0,0,0,0,0,0,0
260:0,0,0,0,0,0,0,0,0
261:0,0,0,0,0,0,0,0,0
262:0,0,0,0,0,0,0,0,0
263:0,0,0,0,0,0,0,0,0
264:0,0,0,0,0,0,0,0,0
265:0,0,0,0,0,0,0,0,0
266:0,0,0,0,0,0,0,0,0
267:0,0,0,0,0,0,0,0,0
268:-2.713886537668456,-2.716179818525941,-2.7162234589432,-2.7149682522787932,-2.7145366533312467,-2.7165949106506724,-2.717301268224471,-2.713756766582869,-2.715059313759886
269:0,0,0,0,0,0,0,0,0
270:0,0,0,0,0,0,0,0,0
271:0,0,0,0,0,0,0,0,0
272:0,0,0,0,0,0,0,0,0
273:0,0,0,0,0,0,0,0,0
274:0,0,0,0,0,0,0,0,0
275:0,0,0,0,0,0,0,0,0
276:0,0,0,0,0,0,0,0,0
277:0,0,0,0,0,0,0,0,0
278:0,0,0,0,0,0,0,0,0
279:0,0,0,0,0,0,0,0,0
280:0,0,0,0,0,0,0,0,0
281:0,0,0,0,0,0,0,0,0
282:0,0,0,0,0,0,0,0,0
283:0,0,0,0,0,0,0,0,0
284:0,0,0,0,0,0,0,0,0
285:0,0,0,0,0,0,0,0,0
286:0,0,0,0,0,0,0,0,0
287:0,0,0,0,0,0,0,0,0
288:0,0,0,0,0,0,0,0,0
289:0,0,0,0,0,0,0,0,0
290:0,0,0,0,0,0,0,0,0
291:0,0,0,0,0,0,0,0,0
292:0,0,0,0,0,0,0,0,0
293:0,0,0,0,0,0,0,0,0
294:0,0,0,0,0,0,0,0,0
295:0,0,0,0,0,0,0,0,0
296:0,0,0,0,0,0,0,0,0
297:0,0,0,0,0,0,0,0,0
298:0,0,0,0,0,0,0,0,0
299:0,0,0,0,0,0,0,0,0
300:0,0,0,0,0,0,0,0,0
301:0,0,0,0,0,0,0,0,0
302:0,0,0,0,0,0,0,0,0
303:0,0,0,0,0,0,0,0,0
304:0,0,0,0,0,0,0,0,0
305:0,0,0,0,0,0,0,0,0
306:0,0,0,0,0,0,0,0,0
307:0,0,0,0,0,0,0,0,0
308:0,0,0,0,0,0,0,0,0
309:0,0,0,0,0,0,0,0,0
310:0,0,0,0,0,0,0,0,0
311:0,0,0,0,0,0,0,0,0
312:0,0,0,0,0,0,0,0,0
313:0,0,0,0,0,0,0,0,0
314:0,0,0,0,0,0,0,0,0
315:0,0,0,0,0,0,0,0,0
316:0,0,0,0,0,0,0,0,0
317:0,0,0,0,0,0,0,0,0
318:0,0,0,0,0,0,0,0,0
319:0,0,0,0,0,0,0,0,0
320:0,0,0,0,0,0,0,0,0
321:0,0,0,0,0,0,0,0,0
322:0,0,0,0,0,0,0,0,0
323:0,0,0,0,0,0,0,0,0
324:-0.5885584478037472,-0.587391270097528,-0.5874648205241846,-0.5883276176570639,-0.5878737956213187,-0.589075567166962,-0.588929180964372,-0.5877720273966559,-0.5877550052054684
325:-0.2753469803865064,-0.2737439800167359,-0.2738907732014299,-0.2696941555907763,-0.27884397109580994,-0.2796088788147443,-0.26958852611318335,0.1061764211826683,-0.27225874500529346
326:-0.12128536832164237,-0.24368768426098153,-0.12696492296994455,-0.09636382563785557,-0.09809745223936095,-0.4394399336510192,-0.08297695474638338,4.817230634533204,-0.08041857602361885
327:0.3529497662271366,-0.09213135874785526,0.2875703064707963,0.36269719433800385,0.5898938045348033,0.589225973943387,0.3078010664525356,34.17711118446829,0.45911132287919215
328:0,0,0,0,0,0,0,0,0
329:0.43454795300801374,36.26307597443541,0.26691550230838085,0.5754656504830703,0.28966063571111267,0.500570366762071,0.2767000332008576,-0.11831758967547451,0.6961886041672445
330:-0.1201047944759273,6.490654515247576,-0.15501966082650948,-0.18642695890183697,-0.14493973953354494,-0.6839771327273558,-0.08655711117366674,-0.13394753586369482,-0.12357516766797044
331:-0.33113707668895853,0.06493933539518042,-0.3322224471604334,-0.33180829697667547,-0.3327862745793404,-0.3387931847463695,-0.33172503037255746,-0.3314725080586467,-0.3334685982517346
332:-0.7401191197835163,-0.7461159295696637,-0.7397049629364111,-0.7402889263441996,-0.7392091280456023,-0.7398836366941883,-0.7400042996139333,-0.7396457032454248,-0.7397663318054271
333:-0.8179680102287559,-0.8151539568020414,-0.8148687600025988,-0.8141824418942758,-0.8192789879738485,-1.0461183362710975,-0.8216494122319127,-0.8148895751458782,-0.8143477980495137
334:0,0,0,0,0,0,0,0,0
335:0,0,0,0,0,0,0,0,0
336:0,0,0,0,0,0,0,0,0
337:3.6718707122348833,-2.1000836680947916,3.82762386149754,71.66816575757996,3.0723713025851964,0.614824425404717,3.342237417382301,-2.231106846683303,3.8337341862733334
338:0,0,0,0,0,0,0,0,0
339:0,0,0,0,0,0,0,0,0
340:0,0,0,0,0,0,0,0,0
341:-1.1333869875017033,-1.132554888509197,-1.1319660142539623,-1.1319307447328701,-1.1309337773040056,-1.1328735844246758,-1.1344175903993403,-1.1307430644197227,-1.1327575245214747
342:0,0,0,0,0,0,0,0,0
343:0,0,0,0,0,0,0,0,0
344:0,0,0,0,0,0,0,0,0
345:0,0,0,0,0,0,0,0,0
346:-0.10693036196710473,-2.846979323751598,-0.22213821368059206,51.537818370186926,-0.013370670612946979,-1.0078380165320178,0.1101238538714074,-2.6723273904000027,0.0041151920094088905
347:0,0,0,0,0,0,0,0,0
348:0,0,0,0,0,0,0,0,0
349:0,0,0,0,0,0,0,0,0
350:0,0,0,0,0,0,0,0,0
351:0,0,0,0,0,0,0,0,0
352:0,0,0,0,0,0,0,0,0
353:0,0,0,0,0,0,0,0,0
354:0,0,0,0,0,0,0,0,0
355:-1.3964922561198678,-3.517944817880655,-1.3723647080793462,33.31026356741799,-1.5002026637789418,-1.842296885241977,-1.359727812785929,-3.3772911462065536,-1.4126679500648538
356:0,0,0,0,0,0,0,0,0
357:0,0,0,0,0,0,0,0,0
358:0,0,0,0,0,0,0,0,0
359:0,0,0,0,0,0,0,0,0
360:0,0,0,0,0,0,0,0,0
361:0,0,0,0,0,0,0,0,0
362:0,0,0,0,0,0,0,0,0
363:0,0,0,0,0,0,0,0,0
364:-3.665343577003782,-4.70125584921392,-3.663616302307894,15.569409043892755,-3.6458559543908873,-3.65958904038628,-3.6260704328720776,-4.795778176458159,-3.6420066364698642
365:0,0,0,0,0,0,0,0,0
366:0,0,0,0,0,0,0,0,0
367:0,0,0,0,0,0,0,0,0
368:0,0,0,0,0,0,0,0,0
369:0,0,0,0,0,0,0,0,0
370:0,0,0,0,0,0,0,0,0
371:0,0,0,0,0,0,0,0,0
372:0,0,0,0,0,0,0,0,0
373:-5.675806897963574,-5.674691949183864,-5.678742605127296,1.3629819890368784,-5.679508323599187,-5.68582265748761,-5.676138685225578,-5.690576942667941,-5.678113763055443
374:0,0,0,0,0,0,0,0,0
375:0,0,0,0,0,0,0,0,0
376:0,0,0,0,0,0,0,0,0
377:0,0,0,0,0,0,0,0,0
378:0,0,0,0,0,0,0,0,0
379:0,0,0,0,0,0,0,0,0
380:0,0,0,0,0,0,0,0,0
381:0,0,0,0,0,0,0,0,0
382:-8.813929982412038,-8.816239995986507,-8.819345566288208,-5.982198439832562,-8.811744701638276,-8.813582946262569,-8.812032463637841,-8.813364488500673,-8.818437327053578
383:0,0,0,0,0,0,0,0,0
384:0,0,0,0,0,0,0,0,0
385:0,0,0,0,0,0,0,0,0
386:0,0,0,0,0,0,0,0,0
387:0,0,0,0,0,0,0,0,0
388:0,0,0,0,0,0,0,0,0
389:0,0,0,0,0,0,0,0,0
390:0,0,0,0,0,0,0,0,0
391:-5.543851358743049,-5.541171178494247,-5.542141753580903,-5.541921572353947,-5.543390719173079,-5.543496092497129,-5.542672365933348,-5.543576485199852,-5.544103880414756
392:0,0,0,0,0,0,0,0,0
393:0,0,0,0,0,0,0,0,0
394:0,0,0,0,0,0,0,0,0
395:0,0,0,0,0,0,0,0,0
396:0,0,0,0,0,0,0,0,0
397:0,0,0,0,0,0,0,0,0
398:0,0,0,0,0,0,0,0,0
399:0,0,0,0,0,0,0,0,0
400:-3.7525409693035723,-3.7517897944477285,-3.7531759548427357,-3.751757448016254,-3.750457137769282,-3.752937596626842,-3.7509824994916783,-3.7514823948952336,-3.7497602802363494
401:0,0,0,0,0,0,0,0,0
402:0,0,0,0,0,0,0,0,0
403:0,0,0,0,0,0,0,0,0
404:0,0,0,0,0,0,0,0,0
405:-0.805377396038085,-0.8057605564428644,-0.8044740405934376,-0.8062567244967658,-0.8042727607766301,-1.0090351648026752,-0.8045633197898436,-0.806106526814402,-0.8055120142641137
406:-0.5059119816378399,-0.5051046899587117,-0.5067238082926939,-0.5058750149963069,-0.5065016826407402,-0.5066567654579441,-0.5058877159998197,-0.5054427620358519,-0.5052949767530698
407:-0.20361190773158563,-0.2070575758408816,-0.20436459847760682,-0.20382866948110212,-0.2039974776196235,-0.8885497061078668,-0.22747594312486832,1.274400135233377,-0.22038546836986378
408:-0.03645058913481322,-0.15865473437607447,-0.05241053808160874,-0.04320311515902834,-0.04145700301277416,-0.07917386377824508,-0.05017802517311485,12.726390292485782,-0.05454680407475089
409:0.8669894503611518,-0.02391405579436263,1.1488722322053966,0.8792252647252433,0.9628648728621041,-0.6953424233156185,1.1343513854821725,54.91420398567631,0.733824202605273
410:0,0,0,0,0,0,0,0,0
411:0.5348366645609024,48.319780434178696,0.5835477484077204,0.6488141499475384,0.5828104574341539,-0.6550940237944611,0.5342753193905198,-0.056532061217523424,0.5994870302914774
412:-0.050144307613562644,6.4761081159776435,-0.059657939902185736,-0.05891830023125734,-0.05449811393790183,-0.058638071784364455,-0.0627729287318172,-0.10824309750407644,-0.05947097036011225
