0:0,0,0,0,0,0,0,0,0
1:13.057174344196204,23.210563144439416,13.620598944314013,13.278728129143373,13.05148996919116,14.438366024290582,13.017994943280733,13.12076188192597,13.185038592819147
2:0,0,0,0,0,0,0,0,0
3:0,0,0,0,0,0,0,0,0
4:14.697630267723536,14.719425144010913,14.829918876333643,23.188239307299394,15.038682623631454,11.845719810098853,14.410500015014007,15.895806965227047,11.91042257806954
5:23.157698222489152,21.108247353716344,18.649635121767624,21.040697377512927,21.44751104520225,18.937752546826452,21.461362038726996,18.57874514141346,21.495809129285853
6:18.544507539886947,22.107909489775402,18.5322410609048,11.84618674982153,18.57687961769952,13.131011474856304,11.07163409811416,11.129348680561792,11.322086828039739
7:0,0,0,0,0,0,0,0,0
8:7.181942089641601,7.238027120245691,7.242407633861358,10.692358408021153,7.2085673803771675,7.277969578878065,22.143376651828778,7.331844897114845,7.347471696238246
9:11.433553633335116,8.256253778038582,8.302236195415295,22.143620987831856,8.62189192245785,4.417607870505895,8.321973762003514,8.416841380406003,8.434156555850995
10:0,0,0,0,0,0,0,0,0
11:0,0,0,0,0,0,0,0,0
12:0,0,0,0,0,0,0,0,0
13:0,0,0,0,0,0,0,0,0
14:0,0,0,0,0,0,0,0,0
15:0,0,0,0,0,0,0,0,0
16:0,0,0,0,0,0,0,0,0
17:0,0,0,0,0,0,0,0,0
18:0,0,0,0,0,0,0,0,0
19:0,0,0,0,0,0,0,0,0
20:0,0,0,0,0,0,0,0,0
21:0,0,0,0,0,0,0,0,0
22:0,0,0,0,0,0,0,0,0
23:0,0,0,0,0,0,0,0,0
24:13.195293999641102,13.051426773425051,12.677001724038076,13.167378827356078,13.034714168213982,14.017124337505575,13.1985091325975,23.191895363930943,14.39074247520039
25:0,0,0,0,0,0,0,0,0
26:0,0,0,0,0,0,0,0,0
27:0,0,0,0,0,0,0,0,0
28:16.88249405449775,17.015635282964492,17.16010073732913,16.545397987803064,16.813184920607213,13.410385135028333,23.225385815540566,17.771749863372992,13.824639228344672
29:20.623893726965093,21.00332109513875,18.03625202862679,23.194441610510825,21.23298767489981,18.287434106722827,21.266052221134434,15.234420306890376,21.200927483309133
30:0,0,0,0,0,0,0,0,0
31:0,0,0,0,0,0,0,0,0
32:7.0753155265252605,6.812908881781388,6.852441690726156,22.11576093278045,6.7373199354430975,6.915523714310608,11.689968316772145,7.235636035319485,6.834763123188838
33:22.102021644323866,7.778693742080466,8.073510200005458,12.793197749842022,7.9636424383196225,4.105833268386149,8.025397708383846,8.177817512088943,8.2664434811671
34:12.03255859324987,11.88603210053892,11.822507815339764,16.30381563266044,11.881374547471902,11.51683958466481,10.64482647686071,10.782766035451955,11.948226477467028
35:0,0,0,0,0,0,0,0,0
36:0,0,0,0,0,0,0,0,0
37:0,0,0,0,0,0,0,0,0
38:0,0,0,0,0,0,0,0,0
39:0,0,0,0,0,0,0,0,0
40:0,0,0,0,0,0,0,0,0
41:0,0,0,0,0,0,0,0,0
42:0,0,0,0,0,0,0,0,0
43:0,0,0,0,0,0,0,0,0
44:0,0,0,0,0,0,0,0,0
45:0,0,0,0,0,0,0,0,0
46:0,0,0,0,0,0,0,0,0
47:0,0,0,0,0,0,0,0,0
48:0,0,0,0,0,0,0,0,0
49:0,0,0,0,0,0,0,0,0
50:0,0,0,0,0,0,0,0,0
51:12.72977178999401,23.176447871324378,13.329953515737479,12.801144990356699,12.507085671779315,13.247494433068574,12.566465316252335,12.384487286348174,12.526317791652222
52:0,0,0,0,0,0,0,0,0
53:0,0,0,0,0,0,0,0,0
54:20.308771571562456,14.114173348443465,20.315492559488003,23.17578974393597,20.35242610868436,18.155218815653576,19.663199716786572,20.07165144205743,17.457639691466625
55:23.221433904798364,18.136515727249286,15.72592721987945,17.105117143174194,18.170751537998903,14.805323232142639,18.01877424291827,18.051986093579355,18.26814061176363
56:0,0,0,0,0,0,0,0,0
57:8.312771927023672,8.820266877145494,8.966284762518388,16.149890197901602,8.86405515408682,8.66241373322981,9.011918301062538,9.166493822251347,9.014951363362014
58:18.73610089990483,18.734746166898884,18.722234955044375,22.15934416222518,18.634095454023928,13.310064201316749,20.762759351853447,17.91139977822775,18.786529784171687
59:13.091258929214304,10.14807733399101,8.661905909371301,22.116957456584718,8.816943402237031,8.68907187394387,8.703865689836423,8.620845278298976,8.308387852254922
60:0,0,0,0,0,0,0,0,0
61:0,0,0,0,0,0,0,0,0
62:0,0,0,0,0,0,0,0,0
63:0,0,0,0,0,0,0,0,0
64:0,0,0,0,0,0,0,0,0
65:0,0,0,0,0,0,0,0,0
66:0,0,0,0,0,0,0,0,0
67:0,0,0,0,0,0,0,0,0
68:0,0,0,0,0,0,0,0,0
69:0,0,0,0,0,0,0,0,0
70:0,0,0,0,0,0,0,0,0
71:0,0,0,0,0,0,0,0,0
72:0,0,0,0,0,0,0,0,0
73:0,0,0,0,0,0,0,0,0
74:12.548833627550316,12.532462860649357,12.437732603896023,12.591340022114165,12.557254179639504,13.567315847276358,12.862911012853974,23.213174757981797,13.321466339466626
75:0,0,0,0,0,0,0,0,0
76:0,0,0,0,0,0,0,0,0
77:4.142804912099802,5.1306088102762075,5.6235328960600395,5.061682255982888,10.935018049744457,6.918184440099523,11.22706053969858,22.160018278086433,10.733542066543633
78:18.908666831266842,15.485165058979437,18.828267044079567,18.057933982245682,18.857056841649115,16.544720912614835,23.19299947517583,18.876640127435216,15.771005967693123
79:19.864622365008273,20.53470382965426,18.341004237745512,23.197675010293196,20.405829457390812,17.63048280204476,20.4463242309541,20.48343638886175,20.479706597575646
80:0,0,0,0,0,0,0,0,0
81:0,0,0,0,0,0,0,0,0
82:18.722294259871866,18.7339847841175,18.71803084812062,20.79951486899088,18.726408773519687,13.246189832452368,22.088809937849984,17.993624259774357,18.725730113587378
83:12.7649765065574,10.063144630512909,8.502206337940871,22.094318798054264,8.462209454546876,8.92231386662824,8.789791419965619,8.747891814784218,8.573772073603982
84:0,0,0,0,0,0,0,0,0
85:0,0,0,0,0,0,0,0,0
86:0,0,0,0,0,0,0,0,0
87:0,0,0,0,0,0,0,0,0
88:0,0,0,0,0,0,0,0,0
89:0,0,0,0,0,0,0,0,0
90:0,0,0,0,0,0,0,0,0
91:0,0,0,0,0,0,0,0,0
92:0,0,0,0,0,0,0,0,0
93:0,0,0,0,0,0,0,0,0
94:0,0,0,0,0,0,0,0,0
95:0,0,0,0,0,0,0,0,0
96:12.061322552099776,11.98448430830307,12.028551170556765,11.659325599877317,11.992114213374425,22.744084328912358,12.164764706511962,12.167265610094498,13.749341888503313
97:12.187311500087405,12.084488876775904,22.76250537777318,12.154430424361138,11.941413346176056,13.895474481685376,11.820824355245552,11.83425478226498,11.937955523799383
98:0,0,0,0,0,0,0,0,0
99:0,0,0,0,0,0,0,0,0
100:0,0,0,0,0,0,0,0,0
